src_user_id,dst_user_id,timestamp
30807,30807,1227058653
13320,38626,1227058699
10661,37804,1227059546
11619,11619,1227059630
38511,38511,1227060429
19839,32154,1227060644
8360,9345,1227061211
9345,9345,1227061531
31136,1412,1227061741
33046,33046,1227061953
1412,1412,1227062271
29068,440867,1227062516
12943,8047,1227062523
32154,32154,1227062713
1343,1343,1227062854
4790,23569,1227062971
34509,38656,1227063057
1343,1343,1227063379
10661,30289,1227063498
440867,440867,1227063845
9161,9161,1227064225
4249,10522,1227064301
5171,2648,1227064328
7862,1443363,1227065133
17744,1443363,1227065221
4418,1443363,1227065657
109,109,1227066507
16942,38678,1227066508
38613,38613,1227067014
18174,38678,1227067024
13103,6486,1227067280
3743,18196,1227068049
4083,13913,1227068518
24181,10040,1227068739
6309,10040,1227068782
13913,13913,1227068957
18196,18196,1227069172
22656,13913,1227069187
611,9236,1227069306
13913,13913,1227069382
13913,13913,1227069528
13913,13913,1227069574
14065,1968,1227069778
19731,1490,1227070123
4249,32834,1227070292
7565,2703984,1227070446
15541,1375,1227070507
8209,38686,1227070619
10661,9161,1227070707
9236,9236,1227070950
10661,11522,1227071027
419,337,1227071279
736,736,1227071868
8209,29867,1227071920
1968,1968,1227072218
8155,13913,1227072494
1680,1375,1227072608
13913,13913,1227072713
25320,25320,1227073473
31945,21209,1227073955
13370,13370,1227074406
10784,37815,1227074452
10026,13370,1227074851
37815,37815,1227074974
6309,21209,1227075212
23234,36373,1227075859
2214,30018,1227076564
17188,31610,1227076658
37055,14440,1227076703
6335,20788,1227076795
34329,38726,1227077182
30674,30674,1227077479
6309,1412,1227077531
16258,25004,1227077716
4140,4883,1227078339
4883,4883,1227080464
31389,38734,1227081317
15809,1265473,1227081516
536,1265473,1227082180
893,1265473,1227083074
15124,1343,1227084203
38734,38734,1227084240
38734,38734,1227084329
16942,1343,1227084527
16076,38769,1227085099
1343,1343,1227085224
4234,4234,1227085609
20860,38769,1227085656
38769,38769,1227085694
5387,21699,1227086424
10784,1343,1227087200
38781,38781,1227087345
10784,1715673,1227088246
16076,1715673,1227088362
20164,29021,1227089439
31389,1715673,1227089673
1508,3798,1227091043
34509,364,1227092028
34509,38784,1227092269
31325,38784,1227092484
29021,29021,1227093335
5987,38784,1227095656
34509,38784,1227096711
13,18657,1227098640
34509,18657,1227099048
15578,32465,1227100367
18657,18657,1227100591
3957,1715673,1227101729
30289,30289,1227102593
9345,20915,1227102909
13430,15071,1227103064
12950,20915,1227103065
14122,1715673,1227103184
34509,34588,1227103558
5190,1715673,1227105716
5190,1715673,1227105748
6309,1412,1227109763
16076,36897,1227111331
34509,15884,1227111598
11522,11522,1227114281
28258,29281,1227119209
32050,7277,1227120095
1610,38515,1227121491
24525,3024,1227121544
24525,3024,1227121574
10661,38781,1227122201
13051,24639,1227122796
10661,21537,1227122855
12870,12870,1227123203
30366,6613,1227123747
15124,18664,1227124169
23691,24481,1227124499
20400,24481,1227126192
1902010,6691,1227127212
22184,6691,1227127226
18747,38896,1227127352
6691,6691,1227127554
572,6691,1227127925
16391,6691,1227128312
4418,6691,1227128775
15689,18471,1227129130
18936,6151,1227129172
37601,24462,1227129215
31615,1246613,1227129352
572,6691,1227129757
19183,24462,1227130580
9789,6691,1227131597
31610,31677,1227131761
38896,38896,1227132414
31610,31610,1227133296
31610,9707,1227133624
15459,38557,1227133784
22656,18505,1227133867
24181,38557,1227134162
3743,38949,1227134314
18505,18505,1227134608
6309,34096,1227134778
6691,6691,1227135267
12702,1801,1227135679
1287,6399,1227135736
15880,31677,1227136067
34509,11621,1227136416
33910,3024,1227136504
6399,6399,1227136515
11621,11621,1227136644
14606,29043,1227137846
37601,24462,1227137938
29043,29043,1227138211
38657,38657,1227138250
14606,29043,1227138416
12702,31206,1227138832
4893,8724,1227138949
2199,29021,1227139219
14444,549,1227139291
13652,8724,1227139583
16587,8724,1227139671
10755,12081,1227139937
22979,33686,1227139960
13652,8724,1227139990
4376,8741,1227139992
6726,8724,1227140094
2548,33724,1227140328
7565,8724,1227140512
29021,29021,1227140676
4418,33686,1227140729
419,3226,1227140974
27805,21586,1227140995
5363,767,1227141063
20703,12424,1227141101
12424,12424,1227141393
8528,38696,1227141425
767,767,1227141528
12702,1801,1227142379
6726,8724,1227142506
8709,24097,1227142595
38726,38726,1227142774
38726,38726,1227142811
2278,7311,1227142812
33213,38726,1227142899
7565,8724,1227142971
38696,38696,1227143007
16587,8724,1227144208
31677,31677,1227144211
33686,33686,1227144250
14606,39024,1227144332
14606,39024,1227144366
12943,26327,1227144592
26540,26540,1227144689
26327,26327,1227144720
8724,8724,1227144741
10661,1474,1227145201
15880,10751,1227145320
12943,26327,1227145322
26327,26327,1227145973
39024,39024,1227146097
3333,1474,1227146197
4418,2279145,1227146207
24482,34720,1227147059
14065,17871,1227147251
20133,9535,1227147279
17871,17871,1227147732
10661,28804,1227148180
1638,16940,1227148220
19208,28804,1227148625
28804,28804,1227148961
28804,28804,1227149182
23909,757,1227149335
10661,28804,1227149704
26564,982,1227149737
28804,28804,1227149921
16777,16777,1227150731
15464,23524,1227150976
29638,37147,1227150989
16940,16940,1227152098
20444,1277510,1227152137
18196,18196,1227152665
23845,26625,1227152873
3333,35594,1227153138
12707,31828,1227153379
6309,1412,1227153470
30018,38325,1227153826
13251,6770,1227153897
20382,8435,1227154086
38325,38325,1227154332
3333,32771,1227155058
4376,24218,1227155246
28660,28660,1227155531
28804,28804,1227155633
4249,8026,1227155929
17871,32771,1227156107
3333,21539,1227156196
16587,17847,1227156557
16587,17847,1227156680
6770,6770,1227157138
29638,11917,1227157148
4279,28804,1227157259
4279,28804,1227157382
11917,11917,1227157393
7565,30018,1227157975
34720,34720,1227157995
25737,1512,1227158243
15459,24459,1227158297
3743,3113,1227158979
8209,3113,1227159042
16587,8939,1227159194
2660,1443363,1227159379
29900,16437,1227160327
234,16777,1227160495
5573,13611,1227161131
18061,30176,1227161526
1443363,1443363,1227161836
1512,1512,1227162179
13552,29445,1227162305
29445,29445,1227162444
31945,21838,1227162563
4977,29445,1227162592
10861,36706,1227162666
29445,29445,1227162708
4977,29445,1227162776
26227,32518,1227163101
13552,29445,1227163118
25837,16777,1227163149
33686,34088,1227163268
33686,32518,1227163444
38691,21838,1227163474
12950,39123,1227164190
6899,37804,1227164190
1440933,39123,1227164240
38325,16587,1227164706
38325,30674,1227164898
36388,16587,1227165544
28804,28804,1227165546
38691,21838,1227165810
21838,21838,1227165885
30176,30176,1227167286
33977,39123,1227167930
31615,39110,1227168210
12950,16437,1227168633
10311,39110,1227168718
37147,37147,1227169152
3712,305008,1227169747
13118,39123,1227170154
23524,23524,1227171401
2044,30176,1227171664
16587,39123,1227172611
33686,33686,1227172662
17174,3241,1227172799
17174,3241,1227172848
37771,305008,1227172923
23051,37161,1227173025
31363,31363,1227173101
15609,18068,1227174228
3153,1288,1227174694
1288,1288,1227174871
5190,30674,1227175635
31389,2328,1227177837
5190,2663,1227178281
35136,33686,1227180790
16076,39185,1227181254
4727,24927,1227181257
14606,39185,1227181317
33686,33686,1227181414
13824,21005,1227182235
26227,9401,1227182396
21979,21979,1227182507
18256,34596,1227183684
4161,38893,1227184037
893,34596,1227184107
12950,2656,1227184678
21196,7965,1227184804
1030,34596,1227184898
7965,7965,1227185245
2656,2656,1227185591
15168,23146,1227186258
2663,2663,1227186561
20198,38678,1227186921
8026,1915,1227187856
34218,18091,1227191533
18091,18091,1227193271
36472,21838,1227194733
34218,29182,1227196221
34088,34088,1227196472
34088,34088,1227196693
29182,29182,1227197524
20984,13115,1227199404
21699,18511,1227199718
3315,22996,1227200821
34218,18091,1227201080
20363,23694,1227203128
23694,23694,1227203572
23066,7140,1227204072
342,342,1227204383
26155,26155,1227204405
7140,7140,1227204429
12048,30478,1227204522
26155,26155,1227204605
38691,21838,1227205218
15541,39242,1227205350
34218,39270,1227206092
24462,24462,1227207061
36587,36587,1227207162
3241,3241,1227207209
15809,39270,1227207295
745,32174,1227207817
37491,9161,1227208257
6440,6440,1227208285
2548,18853,1227208707
24181,745,1227209533
20310,12525,1227210913
1801,33287,1227211747
20444,18233,1227211839
5190,115,1227213144
115,115,1227213308
5190,115,1227213621
5190,115,1227213656
115,115,1227213735
1242,115,1227214082
2441,2663,1227214134
15416,15667,1227214258
5343,6615,1227215087
22712,115,1227215387
25222,1149,1227215563
23909,39155,1227215824
20074,1246613,1227215886
3333,1246613,1227216169
6309,37740,1227216914
3295,15329,1227216950
12525,12525,1227217047
18149,39188,1227217106
21005,35061,1227217208
16587,35061,1227217215
15329,15329,1227217513
37740,37740,1227217617
10661,1368,1227217999
15274,38557,1227218176
35496,1246613,1227218421
6309,37740,1227219371
20363,23694,1227219457
6903,1246613,1227219491
18771,37147,1227220214
18061,19731,1227220791
35496,1246613,1227220879
4397,19731,1227220884
38325,3978,1227221055
26853,21704,1227221267
12048,17871,1227221887
21704,21704,1227221934
3978,3978,1227222249
12048,7599,1227222452
13154,7599,1227222579
31206,31206,1227222799
9535,9535,1227223172
35496,1246613,1227223179
35496,1246613,1227223379
35496,1246613,1227223608
1358,6846,1227223664
19731,19731,1227224157
14942,7599,1227224660
15168,1265473,1227224944
27314,21512,1227225856
32174,32174,1227226432
2663,2663,1227227388
27929,39374,1227228000
30408,38511,1227228400
26479,14357,1227229438
34329,2915,1227229794
14065,7587,1227230093
14065,36372,1227230761
14481,14481,1227231942
19302,34548,1227232047
4418,34548,1227232123
19302,34548,1227232183
28804,21512,1227232222
38670,3848,1227232227
32247,18313,1227232361
21512,21512,1227232371
26115,38325,1227232583
9345,38325,1227232615
38325,38522,1227232621
38325,38522,1227232660
4725,18573,1227232807
825,21512,1227233111
22656,38522,1227233466
5618,30339,1227233818
12579,3078,1227234038
3458,34395,1227234420
30339,30339,1227234503
23072,31141,1227234524
38325,38325,1227235230
38325,38325,1227235274
15168,15168,1227235897
15459,3078,1227236340
9345,38325,1227236727
30827,11112,1227236803
11112,11112,1227237238
16940,16940,1227237306
13154,7599,1227237356
38511,38511,1227237399
8209,23427,1227237409
38325,38325,1227237719
24229,24229,1227238174
38325,19124,1227238751
25507,8643,1227238912
8643,8643,1227238976
34509,8643,1227239191
38325,672,1227239798
19124,19124,1227239812
658,672,1227240353
8643,8643,1227240451
18866,23427,1227241314
17174,3241,1227243466
8360,106,1227243563
572,106,1227243659
15168,1265473,1227243662
29941,106,1227243702
11549,37804,1227243702
17089,750,1227243801
2025,2025,1227244068
15168,1265473,1227244252
9345,30366,1227244866
7565,36590,1227244877
106,106,1227245036
8355,24573,1227246058
31319,29157,1227247237
21838,21838,1227247396
22712,12891,1227247819
14606,39024,1227248194
18866,25782,1227248323
18149,2025,1227248604
15187,18149,1227248618
3354,32484,1227248970
13552,38702,1227248979
5618,37918,1227249496
36429,6846,1227249852
36429,6846,1227249897
15459,1343,1227250291
16587,3627,1227251258
3627,3627,1227251506
16076,19799,1227251571
16587,3627,1227251652
16076,14101,1227251700
19799,19799,1227251964
20860,19799,1227252029
3627,3627,1227252189
3474,14015,1227252917
15168,34537,1227252957
813,15055,1227253389
2577,19074,1227253696
1368,1368,1227254148
16587,3627,1227254512
13279,32484,1227254881
27009,39511,1227255215
698,698,1227256106
39138,24560,1227256403
30176,12891,1227256960
12950,39511,1227257147
38354,38354,1227257938
9021,15609,1227258100
15609,15609,1227259365
35935,15055,1227259436
13103,1048,1227259472
4368,39189,1227259508
19403,64,1227259664
8014,20903,1227259767
2509,21005,1227260056
2509,21005,1227260114
11388,24696,1227260656
3354,327,1227261128
29638,24696,1227261904
10661,64,1227262947
18866,64,1227264148
8091,36074,1227264520
33732,115,1227265099
6846,6846,1227266425
9345,39189,1227267758
39189,39189,1227268212
1412,10470,1227268634
24696,24696,1227270721
9787,32741,1227271202
9787,33724,1227271254
3474,39543,1227271999
9787,31132,1227272072
598,32240,1227272210
9787,2622856,1227272274
32240,32240,1227272300
18196,18196,1227273842
5628,3594,1227274264
17028,1264322,1227275952
11649,18196,1227277331
2635,18196,1227277469
2238,14966,1227277567
428190,428190,1227277937
12891,12891,1227278210
15614,428190,1227278242
428190,428190,1227278432
27461,4704,1227279722
1264322,1264322,1227279882
4215,10385,1227281591
10385,10385,1227281985
3594,3594,1227282514
18771,11256,1227282577
14065,34537,1227283002
22656,23354,1227283204
11256,11256,1227283277
23354,23354,1227283353
15124,38807,1227283653
48310,2822,1227284221
6091,2822,1227284726
6899,64,1227284785
6309,19521,1227285078
19521,19521,1227285490
13552,5619,1227286160
33213,38522,1227286544
39615,39615,1227289268
14850,2455,1227290131
7498,12448,1227290244
7498,4704,1227290377
21709,2455,1227290653
3024,3024,1227291227
36141,2309,1227291487
22656,38931,1227291528
35061,35061,1227292090
25343,4497,1227293757
19172,26817,1227294033
4497,4497,1227294246
22656,11333,1227294519
267,24065,1227294586
11333,11333,1227294771
832,26817,1227295516
9683,974,1227295686
2455,2455,1227295759
10661,64,1227295812
974,974,1227295868
39057,11333,1227295941
27907,20951,1227297333
6694,30099,1227297392
21849,26817,1227298251
1428,974,1227299295
19799,19799,1227299513
25782,25782,1227299665
16391,750,1227300018
16587,26817,1227300747
38317,39655,1227301111
572,15124,1227301544
3347,26817,1227301777
22656,39648,1227301852
4685,39648,1227301858
20444,2128,1227303361
20444,2128,1227303469
39648,39648,1227303553
39648,39648,1227303599
25343,2128,1227303641
974,974,1227304358
974,974,1227304860
9535,2385,1227305242
18192,2128,1227305414
2385,2385,1227306114
30366,31580,1227306168
13342,18511,1227306213
27074,39599,1227306348
16204,5692,1227306593
18393,39669,1227306660
29639,15124,1227306741
1314,39677,1227307077
33433,20011,1227307302
15255,29182,1227307845
7495,7495,1227307881
106,39143,1227308891
6568,20400,1227309085
39677,39677,1227309155
24208,24208,1227309426
21186,39143,1227310239
31828,20400,1227311243
17787,18192,1227311551
1228,4227,1227311832
26479,38574,1227311986
26479,32326,1227312077
14015,14015,1227312485
12707,39143,1227312642
8709,39680,1227313912
572,1412,1227314401
37918,37918,1227314571
6903,5291,1227314589
20774,23084,1227314606
6903,11256,1227314648
31615,20789,1227314740
6903,1190,1227314770
31615,20789,1227314825
16417,26180,1227314946
23249,1412,1227315030
1228,26180,1227315252
572,1412,1227315436
1337,13007,1227315880
39680,39680,1227316086
12943,16616,1227316592
23691,39188,1227317060
3362,49,1227317145
34097,2309,1227319013
20267,1430,1227319283
1430,1430,1227319788
15880,1430,1227320438
3333,8517,1227320535
12950,49,1227320747
5618,39575,1227321344
1323,39702,1227321382
22656,21828,1227321829
39702,39702,1227321995
21755,37952,1227323650
5618,31580,1227323651
31580,31580,1227323832
9530,1288,1227324396
26227,14032,1227324442
31828,1432,1227324442
28804,20400,1227324447
13531,2470,1227324660
14032,14032,1227324914
39575,39575,1227324980
13433,8739,1227325747
2470,2470,1227325811
18061,2470,1227325836
22724,2470,1227325857
21677,12367,1227325965
4727,14032,1227326014
71,1965,1227326233
12367,12367,1227326235
2820,17834,1227326896
17834,17834,1227327152
3333,37952,1227327246
1965,1965,1227327293
14167,37952,1227327357
20789,20789,1227327556
14032,14032,1227328132
1228,39788,1227328170
16391,8739,1227328646
3850,17834,1227328934
31223,637,1227329251
37952,37952,1227329344
31610,26817,1227330330
39511,39511,1227331150
8739,8739,1227331447
3333,39529,1227331549
3850,37804,1227332232
37126,37126,1227332246
8709,8528,1227332706
16391,8739,1227332994
8528,8528,1227333681
33213,28340,1227334876
4834,22724,1227335126
33686,22724,1227335249
4965,20198,1227335687
22724,22724,1227335688
6782,7362,1227336111
20198,20198,1227336167
39143,39143,1227336181
14122,26141,1227336403
2204759,1322,1227336465
38663,38663,1227338734
15168,15329,1227338756
21838,38663,1227338887
38663,38663,1227339739
38265,35305,1227340434
18393,8528,1227344065
31945,39539,1227344709
10661,6266,1227344880
19405,39539,1227345557
17017,11452,1227346314
14606,4653,1227346910
39138,13029,1227347373
26853,26853,1227348740
5987,13029,1227350435
34218,8946,1227351874
26592,1815,1227353481
28558,39511,1227355596
39138,13029,1227355723
2635,39511,1227356315
37952,37952,1227356520
15168,13029,1227357152
4435,17834,1227358247
18256,34596,1227359100
2635,17834,1227359403
8014,5441,1227360231
115,5441,1227360254
5441,5441,1227360436
16076,16989,1227360544
9611,5441,1227360824
5441,5441,1227361083
8528,8528,1227361836
16940,16940,1227361875
38426,16940,1227364840
39808,24208,1227367467
15614,342,1227370155
832,39599,1227373181
3957,23149,1227373858
3957,39599,1227374996
3957,39599,1227375029
3957,13257,1227375115
13257,13257,1227377904
3957,13257,1227378329
21537,21537,1227378469
21537,21537,1227378505
21537,21537,1227378789
21537,21537,1227379535
13,13257,1227379545
21537,21537,1227380477
34509,34537,1227382930
17212,17212,1227384655
27474,27474,1227386326
10661,2592,1227386457
10661,39808,1227386607
36866,27474,1227387251
14860,34596,1227387303
33213,39912,1227387818
5190,7841,1227388840
22068,24028,1227390015
30333,33982,1227390824
2915,21952,1227392371
2915,21952,1227392407
21952,21952,1227392450
24995,22523,1227392453
21952,21952,1227392485
2915,21952,1227393302
2915,21952,1227393409
25222,21952,1227394278
21952,21952,1227394311
21952,21952,1227394400
25222,21952,1227394603
8014,13055,1227394875
10661,28340,1227395364
13055,13055,1227395590
14065,22076,1227395773
16076,4653,1227397013
20382,4653,1227397154
894,13139,1227397637
20444,11795,1227398751
9345,21952,1227400315
11795,11795,1227400989
4279,658,1227401042
2915,21952,1227401331
2915,21952,1227402371
20444,19888,1227402495
91,20641,1227402878
91,20641,1227402990
20641,20641,1227403071
1965,20641,1227403492
2915,20641,1227403585
745,20641,1227403747
91,20641,1227404248
20641,20641,1227404439
25222,21952,1227405479
1572436,25335,1227406035
19100,18573,1227407023
21711,2328,1227409662
26346,17212,1227412096
14351,16148,1227413676
33732,29407,1227414234
34509,34537,1227414317
17212,17212,1227414522
11522,39965,1227415141
5891,3535708,1227415879
36305,13930,1227416259
18770,33383,1227416669
33383,33383,1227416771
2635,15055,1227417066
22656,39968,1227417237
18770,33383,1227417248
13430,34537,1227418677
33383,33383,1227418719
19377,36411,1227418770
19377,36411,1227418829
20444,34537,1227420754
34509,25222,1227422538
25222,25222,1227422785
30604,32943,1227423030
20860,39965,1227423068
38325,18529,1227425200
1060,39758,1227425344
10661,35364,1227426816
39057,37754,1227427603
16076,31415,1227428458
15055,15055,1227429820
34218,60131,1227430087
1288,30529,1227430311
2915,23771,1227431664
19403,23771,1227431979
811,12845,1227433861
9815,23771,1227435277
38325,21952,1227436452
38325,21952,1227436515
13005,39185,1227437832
18256,38354,1227440266
25222,21952,1227441097
25222,21952,1227441252
18529,18529,1227441425
38795,11397,1227442962
16076,2470,1227443023
16076,2470,1227443098
2666,16204,1227444164
34051,31698,1227444807
34051,1755,1227445217
14732,38354,1227449001
3474,40036,1227450408
3713,38354,1227451766
2648,30759,1227453324
1804,571,1227453549
3535708,3535708,1227461128
37020,30025,1227464707
38557,38557,1227464791
1695,1695,1227466224
188,38557,1227467671
8014,12637,1227467851
28380,571,1227470636
1242,30176,1227470802
10661,15055,1227472817
31317,191808,1227474905
5314,38963,1227476362
23191,7965,1227479515
7965,7965,1227479978
3208,3208,1227480026
5314,1288,1227483382
28558,4883,1227486130
1288,1288,1227487596
23191,7965,1227487922
5891,3535708,1227488016
16204,16204,1227488381
6694,32136,1227489996
279,33431,1227490113
34509,78828,1227490688
78828,78828,1227490744
34509,78828,1227491377
22656,33431,1227491405
78828,78828,1227491623
34218,32136,1227491632
2859,109,1227491938
6932,33431,1227492198
6694,35478,1227495487
10661,1816,1227495618
832,37280,1227496233
32136,32136,1227496288
32136,32136,1227496348
35478,35478,1227497120
27461,32136,1227497986
9345,11917,1227498629
29746,1450,1227499240
10875,25004,1227499300
40091,40091,1227499405
15614,40091,1227499483
11995,40091,1227499701
34509,445087,1227500227
445087,445087,1227500807
21755,21339,1227501301
37280,37280,1227501384
7734,21339,1227501488
21339,21339,1227502052
33686,21339,1227502384
39968,39968,1227502441
18061,21339,1227502489
39968,39968,1227502518
7734,21339,1227502571
7734,21339,1227502624
21339,21339,1227502904
39968,39968,1227502928
21339,21339,1227502942
4958,21339,1227503240
1074,2596,1227503243
21339,21339,1227503803
21582,21582,1227504472
23354,23423,1227506641
36074,36074,1227506830
40007,23423,1227507518
24215,3885,1227507770
30176,30176,1227508126
6694,3966,1227509534
3885,3885,1227509951
15578,36182,1227510320
14732,38354,1227510691
28416,28882,1227510903
38325,30176,1227511071
15578,36182,1227511572
10661,7965,1227512042
23072,13055,1227512538
15578,36182,1227512764
12039,20065,1227513809
10661,35364,1227513875
1057,35364,1227514469
35364,35364,1227515832
8946,31610,1227516487
10661,35364,1227518735
39992,31472,1227519375
13552,38325,1227520199
23283,38325,1227520324
10755,78828,1227520356
16076,38325,1227521417
22178,38325,1227521564
15055,11397,1227522100
36388,38325,1227522226
28212,28212,1227522234
36388,38325,1227522298
2536,38325,1227522328
16076,37610,1227522383
13103,38325,1227522422
13552,38325,1227522604
38325,38325,1227523432
38325,38325,1227523512
1288,1288,1227523521
40007,3834,1227526362
9743,9743,1227527489
11110,9743,1227528738
39968,39968,1227529731
35364,35364,1227530554
23072,17862,1227531229
21974,28817,1227531805
9195,4086,1227532286
23072,6583,1227532896
486,15055,1227532963
18529,4639,1227534118
10583,1345527,1227536236
486,15055,1227536545
3712,32866,1227538487
31223,20353,1227538819
11527,39396,1227541461
16076,571,1227541706
18771,4140,1227541916
36472,26404,1227544727
5132,39356,1227544729
3957,2474,1227545539
3957,34881,1227545732
1450,27257,1227546519
18771,18174,1227547101
1090,1090,1227550452
17440,209,1227554143
3535708,3535708,1227554612
3957,11333,1227554710
3957,11333,1227554807
16597,31677,1227555226
31677,31677,1227555288
34065,12277,1227555334
24181,31677,1227555474
12277,12277,1227555607
34065,12277,1227555677
36687,31849,1227557442
21037,18664,1227557644
48310,35463,1227557985
18664,18664,1227558271
18771,1100,1227559055
21037,18664,1227560737
24806,3535708,1227560960
13005,18664,1227561091
1288,19964,1227561426
4418,18664,1227561595
12950,461880,1227561741
60131,60131,1227561961
4418,11063,1227562377
6637,7618,1227562507
15880,24028,1227562583
26160,8116,1227563108
22656,24028,1227563213
461880,461880,1227563365
11063,11063,1227563481
15459,40260,1227563886
22656,24028,1227564540
15459,1100,1227564572
11333,11333,1227565034
35777,672,1227565057
11333,11333,1227565079
3535708,3535708,1227565166
2596,2596,1227565405
5822,40260,1227565438
33213,3233,1227565905
22656,40271,1227566760
34509,24028,1227566799
3333,13989,1227566965
2535,39968,1227568152
4418,2011,1227568181
6434,1246613,1227568442
21686,21686,1227569664
24587,13370,1227569895
10755,3397,1227570116
11917,11917,1227571340
2621,31476,1227571409
20310,15371,1227571515
3397,3397,1227571615
23084,23084,1227572065
24806,31325,1227572255
9345,13028,1227572406
15614,319,1227572485
9345,21952,1227572736
13,40307,1227573078
13,40307,1227573240
8209,10352,1227573288
8220,38626,1227573633
18103,18103,1227573899
10661,38581,1227574672
34009,40271,1227574966
31325,31325,1227575635
3743,3241,1227576275
6180,4445,1227576287
21755,21339,1227576699
18664,18664,1227577251
3957,11333,1227577269
12579,18149,1227577447
3333,319,1227577662
39057,29653,1227577769
2010,5303,1227578076
5891,3535708,1227578130
9530,5303,1227578713
18149,18149,1227579546
29653,29653,1227579976
11649,29445,1227580023
3333,40341,1227580437
1337,31423,1227580524
2173,3241,1227580545
2541,6088,1227581252
20133,20133,1227581485
16587,39086,1227582463
36948,37740,1227582550
28053,37740,1227582737
18158,2443,1227582896
37740,37740,1227582929
21339,21339,1227583096
13913,37019,1227583154
35364,40341,1227583450
3957,29445,1227583515
2443,2443,1227583885
8745,37740,1227584132
15168,40341,1227584182
1440933,16387,1227584238
15689,16387,1227585002
39301,39301,1227586093
8209,33982,1227586223
7280,13302,1227586645
14343,4264,1227586763
23771,37740,1227586791
30366,11795,1227586959
34509,39301,1227586959
13531,2644,1227586979
20860,2644,1227586982
34509,39301,1227586998
16940,5304,1227586998
18196,3742716,1227587279
30408,37630,1227587390
22656,25531,1227587465
22656,25531,1227587514
24229,40381,1227587768
33213,39301,1227587789
39301,39301,1227587862
1037,680,1227587916
10661,37804,1227588074
16940,5304,1227588235
37804,37804,1227588401
29445,29445,1227588467
8739,8739,1227588641
419,27870,1227588669
31828,40373,1227588726
2548,1246613,1227588740
33213,658,1227588937
10661,37804,1227589043
37804,37804,1227589449
10897,37603,1227590195
8091,38413,1227590316
9345,28604,1227590518
4279,736,1227590897
11649,28604,1227591018
1358,37603,1227591049
506,23826,1227591115
28604,28604,1227591825
30366,40399,1227591924
26327,33431,1227592035
17826,39599,1227592114
22277,28604,1227592158
28604,28604,1227592222
36687,40399,1227592394
14048,11063,1227592401
30366,40399,1227592467
40373,40373,1227592558
93,93,1227592724
21288,10475,1227592758
6309,23970,1227592964
109,109,1227593814
571,571,1227594545
37771,16794,1227594619
33686,33686,1227594692
13279,38099,1227594992
736,736,1227595198
38325,1965,1227595839
23771,28604,1227596258
15459,28486,1227596813
33686,33686,1227596928
16076,109,1227597280
109,109,1227597333
16076,109,1227597337
109,109,1227597439
36687,109,1227597476
24334,40414,1227597546
34957,2644,1227597626
109,109,1227597647
15459,13227,1227597690
2644,2644,1227597731
36687,109,1227597787
27637,109,1227597858
109,109,1227597913
36687,109,1227597958
769,36546,1227598163
40414,40414,1227598400
10661,36687,1227598592
4418,36687,1227599085
36687,36687,1227599343
3966,3966,1227600509
35500,234,1227601212
40007,40459,1227602052
6311,33686,1227603093
5640,35364,1227604407
34509,31295,1227604660
18770,31295,1227604968
1965,35364,1227605574
10661,736,1227607251
10629,39539,1227608872
39539,39539,1227609583
4435,40381,1227611274
12950,31295,1227611538
3354,40381,1227611553
11241,23903,1227612984
30455,30455,1227613000
27631,26404,1227613843
392,13055,1227614102
33686,33686,1227614559
33686,33686,1227614736
5442,5442,1227616375
10629,39539,1227616949
6309,23970,1227617557
35335,39539,1227619803
13430,15124,1227622453
15124,11238,1227624747
30366,11238,1227625663
22621,38325,1227626540
2915,34537,1227627421
5190,31060,1227627909
11333,11333,1227629473
15541,571,1227630715
36141,571,1227631696
571,571,1227631773
24039,22076,1227631884
22076,22076,1227632009
38581,38581,1227634075
38581,38581,1227634109
48310,6068,1227634793
2548,10439,1227635628
13028,13028,1227636011
26404,26404,1227636167
714,39270,1227637038
17516,40521,1227637675
4418,39426,1227639580
4418,40220,1227639653
40220,40220,1227640184
3850,1692070,1227640273
40220,40220,1227640374
10661,40572,1227640414
3850,736,1227640757
15614,31677,1227640857
24587,5058,1227641795
15459,18149,1227642407
4092,32289,1227642758
21567,30729,1227642801
25343,32289,1227643149
24587,5058,1227643209
23771,23771,1227643797
39426,39426,1227645982
987,23691,1227646107
5314,1288,1227646372
30729,30729,1227646782
13370,13370,1227647718
40609,40609,1227647839
13913,13913,1227648755
26479,2429,1227648795
22277,28604,1227648970
10661,6583,1227649888
6583,6583,1227650522
6583,6583,1227650576
736,736,1227650676
18061,11333,1227651664
23234,40106,1227652204
21925,32174,1227652581
11333,11333,1227652736
30532,7222,1227653995
22224,37603,1227654458
383,5291,1227654512
35070,37603,1227654731
26479,29990,1227654831
28071,9743,1227655785
9323,8482,1227656138
9403,11522,1227656195
19893,74552,1227657215
10755,11545,1227657528
26479,4215,1227657713
4215,4215,1227657948
22656,4215,1227658058
17744,19146,1227658185
37603,37603,1227660184
8709,7512,1227660481
3957,24908,1227660700
8709,20247,1227661256
267,4541,1227661268
8528,2648,1227661509
8528,1915,1227661649
1343,4541,1227661988
4055,9702,1227662065
18255,33690,1227662243
4055,9702,1227662291
1790,126280,1227662535
3043,5777,1227662881
5777,5777,1227662926
31624,24130,1227662977
30862,38099,1227663194
24908,24908,1227663389
15459,37603,1227663476
3333,419730,1227664420
1786,419730,1227664586
126280,126280,1227665141
7565,419730,1227665226
13412,38522,1227665960
